"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DT00","DX90","EMNT","EMXT","PRCP","TAVG","TMAX","TMIN"
"USC00048200","35.97167","-116.27083","471.2","2009-03","0","0","35","86","0.00","58.7","71.2","46.2"
"USC00048200","35.97167","-116.27083","471.2","2009-04","0","5","42","98","0.00","67.1","81.1","53.0"
"USR0000CARR","36.23","-121.4917","298.7","2009-01","0","0","27","81",,"53.0","67.6","38.4"
"USR0000CARR","36.23","-121.4917","298.7","2009-02","0","0","32","81",,"50.6","62.5","38.8"
"USR0000CARR","36.23","-121.4917","298.7","2009-03","0","0","30","84",,"53.3","68.1","38.6"
"USR0000CARR","36.23","-121.4917","298.7","2009-04","0","4","32","101",,"56.6","74.6","38.6"
"USC00046027","37.8977","-122.5688","67.1","2009-01",,,,,"1.62",,,
"USC00046027","37.8977","-122.5688","67.1","2009-02",,,,,"9.57",,,
"USC00046027","37.8977","-122.5688","67.1","2009-03",,,,,"3.39",,,
"USC00046027","37.8977","-122.5688","67.1","2009-04",,,,,"0.71",,,
"US1CASZ0003","37.065078","-122.217828","150.9","2009-01",,,,,"1.69",,,
"US1CASZ0003","37.065078","-122.217828","150.9","2009-02",,,,,"12.48",,,
"US1CASZ0003","37.065078","-122.217828","150.9","2009-03",,,,,"3.31",,,
"US1CASZ0003","37.065078","-122.217828","150.9","2009-04",,,,,"0.90",,,
"US1CASZ0002","37.087749","-122.07344","121.0","2009-02",,,,,"17.15",,,
"US1CASZ0002","37.087749","-122.07344","121.0","2009-03",,,,,"4.23",,,
"US1CASZ0002","37.087749","-122.07344","121.0","2009-04",,,,,"0.58",,,
"USC00049792","37.4286","-122.2561","115.8","2009-01","0","0","25","84","1.42","50.7","67.2","34.2"
"USC00049792","37.4286","-122.2561","115.8","2009-02","0","0","25","76","8.89","50.3","61.6","38.9"
"USC00049792","37.4286","-122.2561","115.8","2009-03","0","0","31","82","2.21","53.4","67.4","39.4"
"USC00049792","37.4286","-122.2561","115.8","2009-04","0",,"30",,"0.42",,,"41.7"
"US1CASZ0007","37.039556","-122.029498","174.7","2009-01",,,,,"2.00",,,
"US1CASZ0007","37.039556","-122.029498","174.7","2009-02",,,,,"17.39",,,
"US1CASZ0007","37.039556","-122.029498","174.7","2009-03",,,,,"3.71",,,
"US1CASZ0007","37.039556","-122.029498","174.7","2009-04",,,,,"0.53",,,
"US1CASZ0006","37.1811","-122.0911","525.5","2009-01",,,,,"1.61",,,
"US1CASZ0006","37.1811","-122.0911","525.5","2009-02",,,,,"11.43",,,
"US1CASZ0006","37.1811","-122.0911","525.5","2009-03",,,,,"4.73",,,
"US1CASZ0006","37.1811","-122.0911","525.5","2009-04",,,,,"0.64",,,
"US1CASZ0009","36.9961","-121.8536","116.7","2009-02",,,,,"10.90",,,
"US1CASZ0009","36.9961","-121.8536","116.7","2009-03",,,,,"2.46",,,
"US1CASZ0009","36.9961","-121.8536","116.7","2009-04",,,,,"0.71",,,
"USC00047370","38.6944","-121.1611","89.9","2009-01",,,,,"3.40",,,
"USC00047370","38.6944","-121.1611","89.9","2009-02",,,,,"3.68",,,
"USC00047370","38.6944","-121.1611","89.9","2009-03",,,,,"3.42",,,
"USC00047370","38.6944","-121.1611","89.9","2009-04",,,,,"0.00",,,
"USC00040738","40.7405","-123.2077","381.9","2009-01","0","0","26","58","1.35","41.5","50.8","32.1"
"USC00040738","40.7405","-123.2077","381.9","2009-02","0","0","26","73","5.37","43.6","53.5","33.6"
"USC00040738","40.7405","-123.2077","381.9","2009-03","0","0","24","76","3.61","47.8","60.5","35.2"
"USC00040738","40.7405","-123.2077","381.9","2009-04","0","4","28","95","0.81","53.6","70.5","36.6"
"US1CASZ0001","36.976414","-122.051356","85.6","2009-01",,,,,"1.89",,,
"US1CASZ0001","36.976414","-122.051356","85.6","2009-02",,,,,"12.21",,,
"US1CASZ0001","36.976414","-122.051356","85.6","2009-03",,,,,"2.77",,,
"US1CASZ0001","36.976414","-122.051356","85.6","2009-04",,,,,"0.56",,,
"US1CASN0070","38.36513","-122.571837","291.4","2009-03",,,,,"4.68",,,
"US1CASN0070","38.36513","-122.571837","291.4","2009-04",,,,,"0.66",,,
"USC00048218","39.5833","-120.3705","1516.4","2009-01",,,,,"0.83",,,
"USC00048218","39.5833","-120.3705","1516.4","2009-02",,,,,"3.53",,,
"USC00048218","39.5833","-120.3705","1516.4","2009-03",,,,,"4.25",,,
"USC00048218","39.5833","-120.3705","1516.4","2009-04",,,,,"0.21",,,
"US1CASN0071","38.339207","-122.711297","29.3","2009-03",,,,,"2.64",,,
"US1CASN0071","38.339207","-122.711297","29.3","2009-04",,,,,"0.52",,,
"USR0000CRSP","37.5019","-121.7355","932.7","2009-01","0","0","29","74",,"51.3","57.1","45.5"
"USR0000CRSP","37.5019","-121.7355","932.7","2009-02","0","0","28","67",,"43.0","47.5","38.6"
"USR0000CRSP","37.5019","-121.7355","932.7","2009-03","0","0","27","65",,"45.0","51.6","38.4"
"USR0000CRSP","37.5019","-121.7355","932.7","2009-04","0","0","28","83",,"48.9","56.5","41.3"
"US1CASN0073","38.457051","-122.702942","53.9","2009-04",,,,,"0.41",,,
"US1CASN0074","38.647624","-122.920692","43.3","2009-03",,,,,"1.83",,,
"US1CASN0074","38.647624","-122.920692","43.3","2009-04",,,,,"1.09",,,
"US1CASN0079","38.345072","-122.681169","38.1","2009-04",,,,,"0.54",,,
"USC00049785","34.1819","-118.5744","240.8","2009-01","0","0","29","83","0.48","58.4","72.1","44.7"
"USC00049785","34.1819","-118.5744","240.8","2009-02","0","0","30","82","6.07","52.6","66.1","39.1"
"USC00049785","34.1819","-118.5744","240.8","2009-03","0","0","34","87","0.46","56.4","71.7","41.1"
"USC00049785","34.1819","-118.5744","240.8","2009-04","0","4","35","98","0.00","59.6","76.0","43.2"
"USR0000CLGA","37.2028","-121.9428","609.6","2009-01","0","0","33","81",,"53.8","63.2","44.5"
"USR0000CLGA","37.2028","-121.9428","609.6","2009-02","0","0","32","79",,"49.6","57.1","42.2"
"USR0000CLGA","37.2028","-121.9428","609.6","2009-03","0","0","33","81",,"52.4","62.9","42.0"
"USR0000CLGA","37.2028","-121.9428","609.6","2009-04","0","2","34","93",,"56.0","68.3","43.7"
"US1CANV0001","39.30674","-121.039934","728.5","2009-01",,,,,"3.16",,,
"US1CANV0001","39.30674","-121.039934","728.5","2009-02",,,,,"11.29",,,
"US1CANV0001","39.30674","-121.039934","728.5","2009-04",,,,,"1.81",,,
"USR0000CJAR","39.7358","-121.4889","759.0","2009-01","0","0","32","68",,"48.7","55.9","41.5"
"USR0000CJAR","39.7358","-121.4889","759.0","2009-02","0","0","29","71",,"45.5","53.1","38.0"
"USR0000CJAR","39.7358","-121.4889","759.0","2009-03","0","0","31","76",,"49.9","59.9","39.9"
"USR0000CJAR","39.7358","-121.4889","759.0","2009-04","0","3","34","92",,"56.1","68.3","43.8"
"US1CANV0003","39.317436","-120.451724","1839.5","2009-01",,,,,"5.18",,,
"US1CANV0003","39.317436","-120.451724","1839.5","2009-03",,,,,"13.04",,,
"US1CANV0003","39.317436","-120.451724","1839.5","2009-04",,,,,"3.31",,,
"US1CANV0004","39.18999","-120.963078","842.2","2009-01",,,,,"4.27",,,
"US1CANV0004","39.18999","-120.963078","842.2","2009-02",,,,,"10.46",,,
"US1CANV0004","39.18999","-120.963078","842.2","2009-03",,,,,"6.72",,,
"US1CANV0004","39.18999","-120.963078","842.2","2009-04",,,,,"2.34",,,
"US1CANV0006","39.149431","-121.041941","704.7","2009-01",,,,,"4.27",,,
"US1CANV0006","39.149431","-121.041941","704.7","2009-02",,,,,"11.63",,,
"US1CANV0006","39.149431","-121.041941","704.7","2009-03",,,,,"6.67",,,
"US1CANV0006","39.149431","-121.041941","704.7","2009-04",,,,,"1.92",,,
"US1CAED0007","38.59248","-120.609353","1033.3","2009-02",,,,,"7.23",,,
"US1CAED0007","38.59248","-120.609353","1033.3","2009-03",,,,,"2.35",,,
"US1CAED0007","38.59248","-120.609353","1033.3","2009-04",,,,,"2.30",,,
"US1CAED0006","38.671974","-120.975864","431.0","2009-01",,,,,"1.81",,,
"US1CAED0006","38.671974","-120.975864","431.0","2009-02",,,,,"6.14",,,
"US1CAED0006","38.671974","-120.975864","431.0","2009-03",,,,,"4.11",,,
"USC00041838","38.79296","-123.0263","121.9","2009-01","0","0","29","82","0.48","52.1","65.2","39.1"
"USC00041838","38.79296","-123.0263","121.9","2009-02","0","0","31","73","10.89","50.1","58.9","41.2"
"USC00041838","38.79296","-123.0263","121.9","2009-03","0","0","32","83","3.31","54.5","68.1","40.8"
"USC00041838","38.79296","-123.0263","121.9","2009-04","0","4","36","97","0.72","59.0","73.0","45.0"
"US1CAED0003","38.69527","-120.84895","534.9","2009-01",,,,,"3.14",,,
"US1CAED0003","38.69527","-120.84895","534.9","2009-02",,,,,"7.33",,,
"US1CAED0003","38.69527","-120.84895","534.9","2009-03",,,,,"5.57",,,
"US1CAED0003","38.69527","-120.84895","534.9","2009-04",,,,,"1.48",,,
"US1CASZ0012","37.055205","-122.033297","110.3","2009-03",,,,,"3.32",,,
"US1CASZ0012","37.055205","-122.033297","110.3","2009-04",,,,,"0.54",,,
"USR0000CLEO","34.0456","-118.9358","15.2","2009-01","0","0","43","88",,"63.2","72.0","54.5"
"USR0000CLEO","34.0456","-118.9358","15.2","2009-02","0","0","39","80",,"56.9","65.2","48.6"
"USR0000CLEO","34.0456","-118.9358","15.2","2009-03","0","0","43","76",,"57.5","66.3","48.7"
"USR0000CLEO","34.0456","-118.9358","15.2","2009-04","0","0","43","85",,"58.3","67.1","49.5"
"US1CAED0002","38.7532","-120.8401","548.6","2009-01",,,,,"2.96",,,
"US1CAED0002","38.7532","-120.8401","548.6","2009-02",,,,,"8.61",,,
"US1CAED0002","38.7532","-120.8401","548.6","2009-03",,,,,"6.09",,,
"US1CAED0002","38.7532","-120.8401","548.6","2009-04",,,,,"1.99",,,
"US1CAED0001","38.685707","-120.823898","541.9","2009-03",,,,,"5.30",,,
"USC00040741","34.243","-116.917","2058.3","2009-01","0","0","5","61","0.48","36.8","50.6","23.1"
"USC00040741","34.243","-116.917","2058.3","2009-02","0","0","7","62","6.31","31.1","42.7","19.4"
"USC00040741","34.243","-116.917","2058.3","2009-03","0","0","10","65","0.51","38.8","53.7","24.0"
"USC00040741","34.243","-116.917","2058.3","2009-04","0","0","18","76","0.16","43.8","60.3","27.3"
"USC00040983","33.2559","-116.4036","246.9","2009-01","0","0","33","82","0.02","59.8","73.8","45.8"
"USC00040983","33.2559","-116.4036","246.9","2009-02","0","0","35","83","1.44","57.6","70.2","45.0"
"USC00040983","33.2559","-116.4036","246.9","2009-03","0","3","38","91","0.00","63.2","79.0","47.5"
"USC00040983","33.2559","-116.4036","246.9","2009-04","0","7","41","104","0.00","68.5","83.8","53.2"
"USC00042920","37.585","-120.2672","134.7","2009-02",,,,,"3.66",,,
"USC00042920","37.585","-120.2672","134.7","2009-03",,,,,"1.73",,,
"USC00042920","37.585","-120.2672","134.7","2009-04",,,,,"0.78",,,
"USR0000CPNN","36.4708","-121.1472","402.9","2009-01","0","0","27","84",,"53.4","68.3","38.4"
"USR0000CPNN","36.4708","-121.1472","402.9","2009-02","0","0","31","80",,"50.3","62.1","38.6"
"USR0000CPNN","36.4708","-121.1472","402.9","2009-03","0","0","28","82",,"53.1","66.6","39.6"
"USR0000CPNN","36.4708","-121.1472","402.9","2009-04","0","4","30","101",,"57.1","73.3","40.8"
"US1CASN0061","38.464032","-122.714962","52.7","2009-02",,,,,"9.17",,,
"US1CASN0061","38.464032","-122.714962","52.7","2009-03",,,,,"2.70",,,
"US1CASN0061","38.464032","-122.714962","52.7","2009-04",,,,,"0.49",,,
"US1CASN0062","38.2262","-122.6391","11.0","2009-03",,,,,"1.44",,,
"US1CASN0062","38.2262","-122.6391","11.0","2009-04",,,,,"0.46",,,
"US1CASN0063","38.5533566","-122.792861","47.9","2009-02",,,,,"12.04",,,
"US1CASN0063","38.5533566","-122.792861","47.9","2009-03",,,,,"3.00",,,
"US1CASN0063","38.5533566","-122.792861","47.9","2009-04",,,,,"1.10",,,
"US1CASN0065","38.786109","-123.017424","105.8","2009-03",,,,,"4.00",,,
"US1CASN0066","38.453168","-122.704905","55.2","2009-03",,,,,"2.57",,,
"US1CASN0068","38.388614","-122.970091","287.4","2009-02",,,,,"11.55",,,
"USR0000CAPT","40.1867","-123.5903","281.3","2009-01","0","0","27","66",,"45.6","54.8","36.3"
"USR0000CAPT","40.1867","-123.5903","281.3","2009-02","0","0","29","67",,"45.9","53.7","38.0"
"USR0000CAPT","40.1867","-123.5903","281.3","2009-03","0","0","26","70",,"48.7","58.7","38.7"
"USR0000CAPT","40.1867","-123.5903","281.3","2009-04","0","2","30","95",,"53.6","66.8","40.4"
"USW00093193","36.78","-119.7194","101.5","2009-01","0","0","31","70","1.02","47.7","57.1","38.2"
"USW00093193","36.78","-119.7194","101.5","2009-02","0","0","32","74","2.43","51.5","61.0","42.0"
"USW00093193","36.78","-119.7194","101.5","2009-03","0","0","34","81","0.24","56.0","67.8","44.1"
"USW00093193","36.78","-119.7194","101.5","2009-04","0","4","38","98","0.72","62.0","75.6","48.3"
"USR0000CLDR","40.8072","-121.2967","1752.6","2009-01","0","0","14","64",,"39.8","48.3","31.4"
"USR0000CLDR","40.8072","-121.2967","1752.6","2009-02","0","0","16","64",,"35.5","43.1","28.0"
"USR0000CLDR","40.8072","-121.2967","1752.6","2009-03","0","0","14","60",,"36.2","45.2","27.3"
"USR0000CLDR","40.8072","-121.2967","1752.6","2009-04","0","0","20","77",,"42.7","52.8","32.5"
"USW00093197","34.01583","-118.45139","53.0","2009-01","0","0","41","85","0.77","60.3","70.9","49.8"
"USW00093197","34.01583","-118.45139","53.0","2009-02","0","0","39","85","3.52","56.6","65.2","48.0"
"USW00093197","34.01583","-118.45139","53.0","2009-03","0","0","44","80","0.50","58.0","65.5","50.4"
"USW00093197","34.01583","-118.45139","53.0","2009-04","0","2","45","95","0.02","60.2","68.6","51.8"
"USC00047150","36.18833","-120.69528","701.0","2009-01","0","0","19","77","3.50","44.9","61.5","28.3"
"USC00047150","36.18833","-120.69528","701.0","2009-02","0","0","22","76","7.79","45.2","58.0","32.4"
"USC00047150","36.18833","-120.69528","701.0","2009-03","0","0","24","76","2.87","49.9","65.4","34.3"
"USC00047150","36.18833","-120.69528","701.0","2009-04","0","2","23","92","0.70","51.6","70.4","32.8"
"US1CASK0005","41.7326","-122.6495","820.5","2009-01",,,,,"1.00",,,
"US1CASK0005","41.7326","-122.6495","820.5","2009-02",,,,,"1.83",,,
"US1CASK0005","41.7326","-122.6495","820.5","2009-03",,,,,"1.67",,,
"US1CASK0005","41.7326","-122.6495","820.5","2009-04",,,,,"0.43",,,
"US1CASK0003","41.494891","-122.369735","933.9","2009-01",,,,,"1.21",,,
"US1CASK0003","41.494891","-122.369735","933.9","2009-02",,,,,"2.20",,,
"US1CASK0003","41.494891","-122.369735","933.9","2009-03",,,,,"2.76",,,
"US1CASK0003","41.494891","-122.369735","933.9","2009-04",,,,,"0.42",,,
"USR0000CCSH","40.0017","-120.915","1377.7","2009-01","0","0","16","64",,"40.4","51.5","29.2"
"USR0000CCSH","40.0017","-120.915","1377.7","2009-02","0","0","15","65",,"39.0","48.0","30.1"
"USR0000CCSH","40.0017","-120.915","1377.7","2009-03","0","0","18","73",,"43.1","55.5","30.6"
"USR0000CCSH","40.0017","-120.915","1377.7","2009-04","0","1","27","90",,"50.3","65.3","35.2"
"US1CASK0001","41.54652","-122.910214","861.1","2009-01",,,,,"0.91",,,
"US1CASK0001","41.54652","-122.910214","861.1","2009-02",,,,,"2.97",,,
"US1CASK0001","41.54652","-122.910214","861.1","2009-04",,,,,"0.33",,,
"US1CASK0002","41.665129","-122.62075","895.2","2009-04",,,,,"0.44",,,
"USC00040755","37.2064","-119.2419","1486.8","2009-01","0","0","22","63","4.93","45.2","52.0","38.4"
"USC00040755","37.2064","-119.2419","1486.8","2009-03","0","0","22","63","2.36","42.9","50.8","35.0"
"USC00040755","37.2064","-119.2419","1486.8","2009-04","0","0","24","77","1.30","47.1","55.8","38.5"
"USR0000CTUO","37.8683","-119.3183","2825.5","2009-01","5","0","-13","59",,"29.8","47.1","12.6"
"USR0000CTUO","37.8683","-119.3183","2825.5","2009-02","7","0","-17","60",,"23.7","39.6","7.9"
"USR0000CTUO","37.8683","-119.3183","2825.5","2009-03","10","0","-12","60",,"26.9","45.3","8.4"
"USR0000CTUO","37.8683","-119.3183","2825.5","2009-04","3","0","-1","65",,"31.1","49.0","13.2"
"USC00042934","38.2736","-122.0677","12.2","2009-01","0","0","28","74","1.55","48.4","58.8","38.0"
"USC00042934","38.2736","-122.0677","12.2","2009-02","0","0","34","69","9.31","50.0","58.7","41.3"
"USC00042934","38.2736","-122.0677","12.2","2009-03","0","0","32","80","2.39","53.6","65.0","42.3"
"USC00042934","38.2736","-122.0677","12.2","2009-04","0","2","37","97","1.10","58.5","71.9","45.1"
"USC00049325","34.52918","-117.29288","877.8","2009-01","0","0","20","79","0.04","48.7","65.3","32.1"
"USC00049325","34.52918","-117.29288","877.8","2009-02","0","0","31","70","1.30","47.2","56.5","37.8"
"USC00049325","34.52918","-117.29288","877.8","2009-03","0","0","33","77","0.02","52.4","64.8","40.1"
"USC00049325","34.52918","-117.29288","877.8","2009-04","0","0","36","88","0.00","57.6","69.8","45.3"
"USS0019L17S","38.44","-119.37","2814.2","2009-01","2","0","-6","52","3.19","30.2","40.8","19.5"
"USS0019L17S","38.44","-119.37","2814.2","2009-02","2","0","-6","52","2.39","26.3","35.8","16.9"
"USS0019L17S","38.44","-119.37","2814.2","2009-03","0","0","1","53","4.30","27.6","39.3","15.9"
"USS0019L17S","38.44","-119.37","2814.2","2009-04","1","0","0","60","1.40","32.4","43.8","21.0"
"USC00048490","39.87778","-123.7275","260.0","2009-01","0","0","21","65","2.14","43.3","53.9","32.7"
"USC00048490","39.87778","-123.7275","260.0","2009-02",,,,,"6.23",,,
"USC00048490","39.87778","-123.7275","260.0","2009-03","0","0","27","66","10.21","46.3","55.4","37.2"
"USC00048490","39.87778","-123.7275","260.0","2009-04","0","1","29","90","1.25","52.5","66.8","38.2"
"USC00049582","38.3775","-120.5452","845.8","2009-01",,,,,"3.81",,,
"USC00049582","38.3775","-120.5452","845.8","2009-02",,,,,"7.56",,,
"USC00049582","38.3775","-120.5452","845.8","2009-03",,,,,"5.90",,,
"USC00049582","38.3775","-120.5452","845.8","2009-04",,,,,"2.13",,,
"USW00093184","33.68","-117.86639","16.5","2009-01","0","0","39","88","0.39","60.9","72.0","49.9"
"USW00093184","33.68","-117.86639","16.5","2009-02","0","0","39","85","2.36","56.7","65.7","47.7"
"USW00093184","33.68","-117.86639","16.5","2009-03","0","0","43","83","0.18","59.1","67.3","51.0"
"USW00093184","33.68","-117.86639","16.5","2009-04","0","2","48","98","0.01","62.2","70.7","53.7"
"USC00046074","38.2777","-122.2647","10.7","2009-01","0","0","25","79","0.97","49.8","61.8","37.8"
"USC00046074","38.2777","-122.2647","10.7","2009-02","0","0","30","70","9.21","50.7","59.7","41.7"
"USC00046074","38.2777","-122.2647","10.7","2009-03","0","0","32","82","1.01","54.9","66.9","42.8"
"USC00046074","38.2777","-122.2647","10.7","2009-04","0","4","36","95","0.95","58.3","73.1","43.6"
"USR0000CCRN","39.9389","-122.1697","89.6","2009-01","0","0","28","77",,"50.1","62.2","38.0"
"USR0000CCRN","39.9389","-122.1697","89.6","2009-02","0","0","27","71",,"49.4","57.5","41.2"
"USR0000CCRN","39.9389","-122.1697","89.6","2009-03","0","0","32","80",,"54.0","65.4","42.7"
"USR0000CCRN","39.9389","-122.1697","89.6","2009-04","0","4","33","96",,"59.4","73.7","45.2"
"USS0020L10S","38.93","-120.05","1900.7","2009-01","0","0","6","56","2.50","33.6","45.6","21.6"
"USS0020L10S","38.93","-120.05","1900.7","2009-02","0","0","5","54","3.39","33.1","42.3","23.8"
"USS0020L10S","38.93","-120.05","1900.7","2009-03","0","0","8","59","6.40","34.9","46.2","23.6"
"USS0020L10S","38.93","-120.05","1900.7","2009-04","0","0","17","69","0.70","40.2","52.4","28.0"
"USC00042706","32.8005","-116.928","150.9","2009-01","0","0","35","89","0.02","59.8","76.1","43.4"
"USC00042706","32.8005","-116.928","150.9","2009-02","0","0","35","89","3.54","55.8","69.3","42.2"
"USC00042706","32.8005","-116.928","150.9","2009-03","0","0","40","89","0.24","60.1","74.0","46.3"
"USC00042706","32.8005","-116.928","150.9","2009-04","0","2","41","98","0.10","62.0","75.5","48.6"
"USS0020K25S","39.14","-120.22","2028.4","2009-01","0","0","5","63","5.20","34.3","48.1","20.4"
"USS0020K25S","39.14","-120.22","2028.4","2009-02","0","0","2","62","12.20","32.1","42.4","21.8"
"USS0020K25S","39.14","-120.22","2028.4","2009-03","0","0","4","61","12.10","34.2","47.3","21.1"
"USS0020K25S","39.14","-120.22","2028.4","2009-04","0","0","16","73","2.30","39.8","53.5","26.1"
"USR0000CROU","41.4272","-121.4639","1602.6","2009-01","0","0","13","54",,"35.8","43.4","28.2"
"USR0000CROU","41.4272","-121.4639","1602.6","2009-02","0","0","17","59",,"34.1","40.0","28.1"
"USR0000CROU","41.4272","-121.4639","1602.6","2009-03","0","0","15","62",,"36.1","44.4","27.8"
"USR0000CROU","41.4272","-121.4639","1602.6","2009-04","0","0","21","80",,"43.1","53.9","32.4"
"USC00042709","32.8856","-116.8149","182.9","2009-02",,,,,"4.59",,,
"USC00042709","32.8856","-116.8149","182.9","2009-04",,,,,"0.23",,,
"USR0000CPKR","36.7242","-118.9425","2298.2","2009-01","0","0","16","70",,"45.2","55.1","35.3"
"USR0000CPKR","36.7242","-118.9425","2298.2","2009-02","0","0","11","63",,"36.1","44.6","27.6"
"USR0000CPKR","36.7242","-118.9425","2298.2","2009-03","0","0","17","63",,"38.9","47.6","30.2"
"USR0000CPKR","36.7242","-118.9425","2298.2","2009-04","0","0","16","72",,"41.9","51.8","32.0"
"USR0000CCRE","37.745","-118.9833","2316.5","2009-01","3","0","-13","67",,"31.5","52.8","10.2"
"USR0000CCRE","37.745","-118.9833","2316.5","2009-02","5","0","-16","72",,"29.3","46.0","12.6"
"USR0000CCRE","37.745","-118.9833","2316.5","2009-03","5","0","-8","69",,"32.4","52.1","12.6"
"USR0000CCRE","37.745","-118.9833","2316.5","2009-04","0","0","4","72",,"38.4","55.9","20.9"
"USR0000CROS","34.5431","-119.1842","1015.3","2009-01","0","0","17","82",,"46.7","65.2","28.2"
"USR0000CROS","34.5431","-119.1842","1015.3","2009-02","0","0","16","71",,"41.8","56.7","26.9"
"USR0000CROS","34.5431","-119.1842","1015.3","2009-03","0","0","19","78",,"45.2","62.1","28.2"
"USR0000CROS","34.5431","-119.1842","1015.3","2009-04","0","0","23","88",,"48.8","66.6","31.0"
"USR0000CCRZ","41.9919","-123.6036","1210.1","2009-01","0","0","18","79",,"46.7","56.8","36.6"
"USR0000CCRZ","41.9919","-123.6036","1210.1","2009-02","0","0","19","70",,"40.4","49.4","31.3"
"USR0000CCRZ","41.9919","-123.6036","1210.1","2009-03","0","0","18","65",,"40.0","50.6","29.4"
"USR0000CCRZ","41.9919","-123.6036","1210.1","2009-04","0","0","23","87",,"45.8","58.6","33.0"
"USC00040521","34.8927","-117.0219","676.7","2009-01","0","0","22","69","0.01","48.8","62.2","35.4"
"USC00040521","34.8927","-117.0219","676.7","2009-02","0","0","31","74","0.98","48.9","60.5","37.4"
"USC00040521","34.8927","-117.0219","676.7","2009-03","0","0","31","82","0.00","55.4","69.7","41.1"
"USC00040521","34.8927","-117.0219","676.7","2009-04","0","3","35","94","0.09","61.9","76.7","47.1"
"USC00042941","34.705","-118.4297","932.7","2009-01","0","0","25","74","0.44","47.6","59.3","35.8"
"USC00042941","34.705","-118.4297","932.7","2009-02",,"0",,"66","6.46",,"54.2",
"USC00042941","34.705","-118.4297","932.7","2009-03","0","0","31","77","1.28","50.6","62.2","38.9"
"USC00042941","34.705","-118.4297","932.7","2009-04",,"1",,"90","0.05",,"68.0",
"USR0000CANZ","33.555","-116.673","1194.8","2009-01","0","0","22","70",,"50.0","60.5","39.4"
"USR0000CANZ","33.555","-116.673","1194.8","2009-02","0","0","18","68",,"45.0","54.4","35.5"
"USR0000CANZ","33.555","-116.673","1194.8","2009-03","0","0","23","78",,"47.9","61.8","34.0"
"USR0000CANZ","33.555","-116.673","1194.8","2009-04","0","1","25","90",,"51.3","65.3","37.4"
"USC00041614","41.5301","-120.1791","1428.9","2009-01","0","0","7","58","0.61","33.5","44.9","22.0"
"USC00041614","41.5301","-120.1791","1428.9","2009-02","0","0","15","57","0.91","35.0","45.0","25.1"
"USC00041614","41.5301","-120.1791","1428.9","2009-03","0","0","15","64","0.81","37.6","49.4","25.9"
"USC00041614","41.5301","-120.1791","1428.9","2009-04","0","0","19","82","0.89","44.1","57.5","30.6"
"USR0000CCRR","40.0686","-121.5825","1466.7","2009-01","0","0","20","73",,"44.9","52.6","37.2"
"USR0000CCRR","40.0686","-121.5825","1466.7","2009-02","0","0","19","66",,"38.2","44.8","31.6"
"USR0000CCRR","40.0686","-121.5825","1466.7","2009-03","0","0","20","65",,"40.7","49.1","32.3"
"USR0000CCRR","40.0686","-121.5825","1466.7","2009-04","0","0","23","81",,"46.2","55.0","37.4"
"US1CASF0003","37.7834","-122.4701","52.7","2009-02",,,,,"8.68",,,
"USR0000CCRT","33.7403","-116.8414","594.4","2009-01","0","0","34","86",,"60.9","73.4","48.3"
"USR0000CCRT","33.7403","-116.8414","594.4","2009-02","0","0","33","87",,"55.6","67.1","44.2"
"USR0000CCRT","33.7403","-116.8414","594.4","2009-03","0","1","35","90",,"58.4","73.7","43.1"
"USR0000CCRT","33.7403","-116.8414","594.4","2009-04","0","4","35","101",,"62.1","77.0","47.2"
"USC00049351","39.8056","-120.1858","1508.8","2009-01","0","0","9","51","0.68","31.2","43.3","19.1"
"USC00049351","39.8056","-120.1858","1508.8","2009-02","0","0","1","58","1.01","33.1","45.2","20.9"
"USC00049351","39.8056","-120.1858","1508.8","2009-03","0","0","3","65","2.47","34.3","48.0","20.5"
"USC00049351","39.8056","-120.1858","1508.8","2009-04","0","0","12","80","0.30","41.4","58.0","24.9"
"USC00049111","34.988","-120.3211","177.4","2009-01","0","0","30","87","0.31","54.8","70.6","38.9"
"USC00049111","34.988","-120.3211","177.4","2009-02","0","0","29","82","5.02","51.5","65.2","37.7"
"USC00049111","34.988","-120.3211","177.4","2009-03","0","0","30","83","0.93","55.3","69.8","40.9"
"USC00049111","34.988","-120.3211","177.4","2009-04","0","3","30","108","0.31","57.0","75.2","38.8"
"USR0000CNFO","37.2331","-119.5047","829.1","2009-01","0","0","27","74",,"47.8","59.3","36.3"
"USR0000CNFO","37.2331","-119.5047","829.1","2009-02","0","0","23","77",,"45.0","55.6","34.4"
"USR0000CNFO","37.2331","-119.5047","829.1","2009-03","0","0","28","74",,"48.7","61.0","36.5"
"USR0000CNFO","37.2331","-119.5047","829.1","2009-04","0","0","30","89",,"53.0","67.2","38.9"
"USC00041864","36.1356","-120.3606","204.2","2009-01","0","0","26","74","1.77","48.5","61.1","35.8"
"USC00041864","36.1356","-120.3606","204.2","2009-02","0","0","30","77","1.72","51.9","63.8","40.0"
"USC00041864","36.1356","-120.3606","204.2","2009-03","0","0","30","85","0.44","56.5","71.4","41.6"
"USC00041864","36.1356","-120.3606","204.2","2009-04","0","4","38","101","0.33","62.6","78.2","47.0"
"USC00043800","39.2372","-121.2666","243.8","2009-01",,,,,"2.13",,,
"USC00043800","39.2372","-121.2666","243.8","2009-02",,,,,"7.19",,,
